202102,Aerospace Engineering,AE 2220 Recitation,30652,AE 2220R,A,Class,6:30 pm - 7:45 pm,T,Guggenheim 442,Turab Ali  Zaidi (P),"GraduateSemester,UndergraduateSemester",0.000 Credits,HybridCourse
202102,Aerospace Engineering,AE 2220 Recitation,30653,AE 2220R,B,Class,6:30 pm - 7:45 pm,M,Guggenheim 442,Mayuresh Jayawant  Patil (P),"GraduateSemester,UndergraduateSemester",0.000 Credits,HybridCourse
202102,Aerospace Engineering,AE 2220 Recitation,35710,AE 2220R,R,Class,TBA,,TBA,Turab Ali  Zaidi (P),"GraduateSemester,UndergraduateSemester",0.000 Credits,"HybridCourse,GTLMetz(UGProgram),OneSemester,StudyAbroad,BranchCampusAbroad"
202102,Aerospace Engineering,3D Dynamics,29291,AE 2221,A,Class,9:30 am - 10:45 am,TR,Van Leer C241,Turab Ali  Zaidi (P),"GraduateSemester,UndergraduateSemester",1.000 Credits,HybridCourse
202102,Aerospace Engineering,3D Dynamics,29292,AE 2221,B,Class,2:00 pm - 2:50 pm,MWF,Van Leer E283,Mayuresh Jayawant  Patil (P),"GraduateSemester,UndergraduateSemester",1.000 Credits,HybridCourse
202102,Aerospace Engineering,Design Competition II,31000,AE 2355,A,Class,5:00 pm - 5:50 pm,T,Guggenheim 244,Carl Christopher  Johnson (P),"GraduateSemester,UndergraduateSemester",3.000 Credits,"HybridCourse,TechElectCS,Engr,&Sciences"
202102,Aerospace Engineering,Design Competition II,22274,AE 2355,A01,Class,6:30 pm - 9:15 pm,TR,Guggenheim 244,Carl Christopher  Johnson (P),"GraduateSemester,UndergraduateSemester",0.000 Credits,"HybridCourse,TechElectCS,Engr,&Sciences,Low-cost$40orundrreqtxtbk"
202102,Aerospace Engineering,Intro Exper Methods AE,30745,AE 2610,A,Class,12:30 pm - 1:20 pm,W,Weber SST III 2,"Juergen   Rauleder (P), Graeme J  Kennedy","GraduateSemester,UndergraduateSemester",1.000 Credits,"HybridCourse,STEMUSG"
202102,Aerospace Engineering,Intro Exper Methods AE,26054,AE 2610,A01,Class,3:30 pm - 5:25 pm,M,Engr Science & Mech G4,"Juergen   Rauleder (P), Graeme J  Kennedy","GraduateSemester,UndergraduateSemester",0.000 Credits,"HybridCourse,STEMUSG"
202102,Aerospace Engineering,Intro Exper Methods AE,26055,AE 2610,A02,Class,3:30 pm - 5:25 pm,T,Engr Science & Mech G4,"Juergen   Rauleder (P), Graeme J  Kennedy","GraduateSemester,UndergraduateSemester",0.000 Credits,"HybridCourse,STEMUSG"
