seatCapacity,seatActual,seatRemaining,waitlistCapacity,waitlistActual,waitlistRemaining
10,0,10,0,0,0
10,1,9,0,0,0
10,0,10,0,0,0
10,3,7,0,0,0
10,0,10,0,0,0
10,2,8,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
10,3,7,0,0,0
10,1,9,0,0,0
10,0,10,0,0,0
10,1,9,0,0,0
10,5,5,0,0,0
10,1,9,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
10,3,7,0,0,0
10,1,9,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
10,1,9,0,0,0
10,2,8,0,0,0
10,1,9,0,0,0
10,1,9,0,0,0
10,0,10,0,0,0
10,1,9,0,0,0
10,0,10,0,0,0
10,3,7,0,0,0
10,1,9,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
10,1,9,5,0,5
10,0,10,0,0,0
10,1,9,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
10,2,8,5,0,5
10,1,9,0,0,0
10,1,9,0,0,0
10,0,10,0,0,0
10,1,9,0,0,0
10,1,9,0,0,0
10,1,9,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
10,3,7,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
10,1,9,0,0,0
10,1,9,0,0,0
10,2,8,0,0,0
10,0,10,0,0,0
10,1,9,0,0,0
10,1,9,0,0,0
10,1,9,0,0,0
10,1,9,0,0,0
10,0,10,0,0,0
10,2,8,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
10,3,7,0,0,0
10,0,10,0,0,0
10,1,9,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
10,1,9,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
24,18,6,20,0,20
10,1,9,0,0,0
32,25,7,20,0,20
32,24,8,20,0,20
24,23,1,20,0,20
144,144,0,20,0,20
36,36,0,20,0,20
36,36,0,20,0,20
36,36,0,20,5,15
36,35,1,20,0,20
130,125,5,0,0,0
25,25,0,20,1,19
25,25,0,20,5,15
25,25,0,20,3,17
25,25,0,20,6,14
25,25,0,20,6,14
144,126,18,0,0,0
24,24,0,20,4,16
24,23,0,20,6,14
24,19,5,20,0,20
24,12,12,20,0,20
24,24,0,20,7,13
24,24,0,20,0,20
10,0,10,0,0,0
3,0,3,0,0,0
5,0,5,0,0,0
3,0,3,0,0,0
1,0,1,0,0,0
5,0,5,0,0,0
3,0,3,0,0,0
3,0,3,0,0,0
5,0,5,0,0,0
10,0,10,0,0,0
3,0,3,0,0,0
3,0,3,0,0,0
3,0,3,0,0,0
3,0,3,0,0,0
3,0,3,0,0,0
5,0,5,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
3,0,3,0,0,0
3,0,3,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
3,0,3,0,0,0
3,0,3,0,0,0
3,0,3,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
3,0,3,0,0,0
3,0,3,0,0,0
1,0,1,0,0,0
6,0,6,0,0,0
10,0,10,0,0,0
3,0,3,0,0,0
3,0,3,0,0,0
5,0,5,0,0,0
3,0,3,0,0,0
5,0,5,0,0,0
5,0,5,0,0,0
5,0,5,0,0,0
6,0,6,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
6,0,6,0,0,0
3,0,3,0,0,0
10,0,10,0,0,0
3,0,3,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
5,0,5,0,0,0
3,0,3,0,0,0
5,0,5,0,0,0
5,0,5,0,0,0
5,0,5,0,0,0
3,0,3,0,0,0
3,0,3,0,0,0
3,0,3,0,0,0
5,0,5,0,0,0
10,0,10,0,0,0
5,0,5,0,0,0
6,0,6,0,0,0
3,0,3,0,0,0
10,0,10,0,0,0
3,0,3,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
5,0,5,0,0,0
20,0,20,0,0,0
3,0,3,0,0,0
3,0,3,0,0,0
3,0,3,0,0,0
3,0,3,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
7,0,7,0,0,0
5,0,5,0,0,0
5,0,5,0,0,0
5,0,5,0,0,0
10,0,10,0,0,0
3,0,3,0,0,0
8,0,8,0,0,0
5,0,5,0,0,0
5,0,5,0,0,0
10,0,10,0,0,0
5,0,5,0,0,0
10,0,10,0,0,0
3,0,3,0,0,0
3,0,3,0,0,0
3,0,3,0,0,0
3,0,3,0,0,0
3,0,3,0,0,0
5,0,5,0,0,0
3,0,3,0,0,0
6,0,6,0,0,0
3,0,3,0,0,0
10,0,10,0,0,0
3,0,3,0,0,0
24,22,2,20,0,20
144,121,23,0,0,0
24,24,0,20,2,18
24,24,0,20,3,17
24,24,0,20,0,20
24,12,12,20,0,20
144,123,21,0,0,0
48,37,11,20,0,20
48,38,10,20,0,20
24,15,9,20,0,20
48,48,0,20,3,17
48,36,12,20,0,20
48,39,9,20,0,20
48,48,0,20,13,7
20,18,2,0,0,0
20,18,2,0,0,0
144,115,29,0,0,0
48,21,27,20,0,20
48,46,2,50,0,50
50,27,23,40,0,40
48,48,0,20,20,0
55,55,0,40,0,40
50,50,0,40,18,22
140,133,7,0,0,0
24,24,0,20,8,12
144,123,21,0,0,0
24,24,0,10,2,8
24,24,0,10,1,9
24,24,0,10,4,6
20,12,8,10,0,10
30,17,13,0,0,0
24,13,11,0,0,0
24,24,0,10,3,7
145,137,8,0,0,0
30,27,0,30,15,15
30,28,2,20,0,20
30,30,0,20,3,17
25,25,0,20,5,15
30,28,2,20,0,20
16,12,4,0,0,0
16,12,4,0,0,0
10,0,10,0,0,0
3,0,3,0,0,0
3,0,3,0,0,0
3,0,3,0,0,0
3,0,3,0,0,0
5,0,5,0,0,0
3,0,3,0,0,0
3,0,3,0,0,0
3,0,3,0,0,0
3,0,3,0,0,0
3,0,3,0,0,0
5,0,5,0,0,0
3,0,3,0,0,0
5,1,4,0,0,0
5,0,5,0,0,0
3,0,3,0,0,0
5,0,5,0,0,0
3,0,3,0,0,0
15,0,15,0,0,0
3,0,3,0,0,0
3,0,3,0,0,0
5,0,5,0,0,0
5,0,5,0,0,0
3,0,3,0,0,0
5,0,5,0,0,0
5,0,5,0,0,0
3,0,3,0,0,0
3,0,3,0,0,0
3,0,3,0,0,0
5,1,4,0,0,0
3,0,3,0,0,0
3,0,3,0,0,0
3,0,3,0,0,0
10,0,10,0,0,0
3,0,3,0,0,0
3,0,3,0,0,0
3,0,3,0,0,0
10,0,10,0,0,0
3,0,3,0,0,0
10,0,10,0,0,0
3,0,3,0,0,0
3,0,3,0,0,0
3,0,3,0,0,0
3,0,3,0,0,0
3,0,3,0,0,0
3,1,2,0,0,0
5,0,5,0,0,0
3,0,3,0,0,0
3,0,3,0,0,0
3,0,3,0,0,0
3,0,3,0,0,0
1,0,1,0,0,0
3,0,3,0,0,0
3,0,3,0,0,0
5,0,5,0,0,0
5,0,5,0,0,0
3,0,3,0,0,0
4,0,4,0,0,0
3,0,3,0,0,0
3,0,3,0,0,0
3,0,3,0,0,0
10,0,10,0,0,0
5,0,5,0,0,0
5,0,5,0,0,0
3,0,3,0,0,0
10,0,10,0,0,0
3,0,3,0,0,0
3,0,3,0,0,0
3,0,3,0,0,0
8,0,8,0,0,0
10,0,10,0,0,0
3,1,2,0,0,0
3,0,3,0,0,0
10,0,10,0,0,0
5,0,5,0,0,0
5,0,5,0,0,0
5,1,4,0,0,0
10,0,10,0,0,0
5,1,4,0,0,0
10,0,10,0,0,0
5,0,5,0,0,0
5,0,5,0,0,0
5,1,4,0,0,0
5,0,5,0,0,0
3,0,3,0,0,0
3,0,3,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
5,0,5,0,0,0
3,0,3,0,0,0
3,1,2,0,0,0
8,0,8,0,0,0
3,0,3,0,0,0
3,1,2,0,0,0
10,0,10,0,0,0
3,2,1,0,0,0
15,0,15,0,0,0
10,1,9,0,0,0
3,0,3,0,0,0
10,0,10,0,0,0
6,0,6,0,0,0
1,0,1,0,0,0
5,0,5,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
3,0,3,0,0,0
3,0,3,0,0,0
3,1,2,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
3,0,3,0,0,0
8,0,8,0,0,0
18,0,18,0,0,0
1,0,1,0,0,0
3,0,3,0,0,0
5,1,4,0,0,0
5,0,5,0,0,0
10,1,9,0,0,0
10,0,10,0,0,0
5,0,5,0,0,0
3,0,3,0,0,0
3,0,3,0,0,0
6,0,6,0,0,0
10,0,10,0,0,0
20,0,20,0,0,0
5,0,5,0,0,0
5,0,5,0,0,0
10,0,10,0,0,0
12,0,12,0,0,0
3,0,3,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
5,0,5,0,0,0
3,0,3,0,0,0
2,0,2,0,0,0
25,0,25,0,0,0
5,0,5,0,0,0
3,0,3,0,0,0
5,0,5,0,0,0
5,0,5,0,0,0
5,0,5,0,0,0
3,0,3,0,0,0
3,0,3,0,0,0
3,0,3,0,0,0
1,0,1,0,0,0
5,0,5,0,0,0
3,0,3,0,0,0
10,0,10,0,0,0
3,0,3,0,0,0
5,0,5,0,0,0
3,0,3,0,0,0
8,3,5,0,0,0
3,0,3,0,0,0
3,1,2,0,0,0
10,0,10,0,0,0
3,0,3,0,0,0
5,0,5,0,0,0
5,0,5,0,0,0
6,1,5,0,0,0
10,0,10,0,0,0
8,0,8,0,0,0
10,0,10,0,0,0
3,1,2,0,0,0
8,0,8,0,0,0
3,0,3,0,0,0
5,0,5,0,0,0
10,0,10,0,0,0
7,0,7,0,0,0
5,0,5,0,0,0
10,0,10,0,0,0
5,0,5,0,0,0
3,0,3,0,0,0
10,1,9,0,0,0
3,0,3,0,0,0
3,0,3,0,0,0
3,0,3,0,0,0
3,0,3,0,0,0
15,0,15,0,0,0
10,0,10,0,0,0
5,1,4,0,0,0
65,64,0,20,14,6
18,18,0,10,7,3
12,12,0,10,8,2
10,6,4,3,0,3
48,48,0,20,8,12
25,25,0,20,20,0
3,0,3,0,0,0
30,30,0,1,0,1
20,19,0,25,23,2
20,19,1,10,0,10
6,1,5,0,0,0
4,4,0,6,6,0
8,0,8,0,0,0
43,32,11,20,0,20
132,121,11,0,0,0
46,46,0,20,10,10
25,25,0,10,10,0
30,0,30,0,0,0
30,0,30,0,0,0
30,0,30,0,0,0
30,0,30,0,0,0
24,9,15,10,0,10
24,9,15,0,0,0
20,7,13,0,0,0
20,7,13,0,0,0
10,10,0,0,0,0
10,10,0,10,4,6
32,13,19,0,0,0
27,0,27,0,0,0
27,0,27,0,0,0
32,32,0,0,0,0
32,32,0,0,0,0
32,32,0,0,0,0
32,32,0,15,3,12
20,20,0,0,0,0
11,11,0,10,0,10
8,8,0,4,4,0
43,43,0,20,7,13
20,19,1,0,0,0
23,23,0,10,2,8
10,0,10,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
5,1,4,0,0,0
3,0,3,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
3,0,3,0,0,0
10,0,10,0,0,0
5,0,5,0,0,0
3,0,3,0,0,0
5,0,5,0,0,0
10,1,9,0,0,0
5,0,5,0,0,0
10,0,10,0,0,0
5,0,5,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
5,0,5,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
5,0,5,0,0,0
5,0,5,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
10,2,8,0,0,0
10,0,10,0,0,0
3,0,3,0,0,0
10,0,10,0,0,0
5,0,5,0,0,0
10,0,10,0,0,0
15,0,15,0,0,0
10,0,10,0,0,0
2,1,1,0,0,0
5,0,5,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
5,0,5,0,0,0
3,0,3,0,0,0
5,0,5,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
5,0,5,0,0,0
45,24,21,0,0,0
10,0,10,0,0,0
100,56,44,0,0,0
20,20,0,10,7,3
20,18,1,10,1,9
20,12,8,10,0,10
32,4,28,0,0,0
5,0,5,0,0,0
30,10,20,0,0,0
5,0,5,0,0,0
5,0,5,0,0,0
5,0,5,0,0,0
5,0,5,0,0,0
3,0,3,0,0,0
3,0,3,0,0,0
5,0,5,0,0,0
5,0,5,0,0,0
3,0,3,0,0,0
5,0,5,0,0,0
5,0,5,0,0,0
8,0,8,0,0,0
3,2,1,0,0,0
3,0,3,0,0,0
1,0,1,0,0,0
3,0,3,0,0,0
10,3,7,0,0,0
10,0,10,0,0,0
10,3,7,0,0,0
10,0,10,0,0,0
10,1,9,0,0,0
5,4,1,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
10,2,8,0,0,0
10,0,10,0,0,0
56,0,56,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
5,0,5,0,0,0
10,2,8,0,0,0
10,0,10,0,0,0
10,2,8,0,0,0
5,3,2,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
5,2,3,0,0,0
10,0,10,0,0,0
10,4,6,0,0,0
5,4,1,0,0,0
10,4,6,0,0,0
5,1,4,0,0,0
10,3,7,0,0,0
5,1,4,0,0,0
10,1,9,0,0,0
10,2,8,0,0,0
10,3,7,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
5,1,4,0,0,0
5,1,4,0,0,0
10,3,7,0,0,0
5,0,5,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
5,1,4,0,0,0
5,0,5,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
10,1,9,0,0,0
5,1,4,0,0,0
35,1,34,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
10,1,9,0,0,0
10,0,10,0,0,0
5,0,5,0,0,0
10,0,10,0,0,0
10,1,9,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
10,3,7,0,0,0
5,2,3,0,0,0
10,1,9,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
20,3,17,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
10,3,7,0,0,0
10,0,10,0,0,0
3,1,2,0,0,0
10,3,7,0,0,0
3,1,2,0,0,0
10,1,9,0,0,0
5,2,3,0,0,0
5,0,5,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
48,1,47,0,0,0
10,1,9,0,0,0
10,2,8,0,0,0
8,1,7,0,0,0
10,1,9,0,0,0
10,0,10,0,0,0
10,5,5,0,0,0
5,2,3,0,0,0
10,1,9,0,0,0
10,0,10,0,0,0
10,1,9,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
5,0,5,0,0,0
5,1,4,0,0,0
10,0,10,0,0,0
5,1,4,0,0,0
10,0,10,0,0,0
30,0,30,0,0,0
10,3,7,0,0,0
15,4,11,0,0,0
10,0,10,0,0,0
5,0,5,0,0,0
10,1,9,0,0,0
5,1,4,0,0,0
5,2,3,0,0,0
6,2,4,0,0,0
10,3,7,0,0,0
10,0,10,0,0,0
10,1,9,0,0,0
10,1,9,0,0,0
10,0,10,0,0,0
10,2,8,0,0,0
5,0,5,0,0,0
10,3,7,0,0,0
10,0,10,0,0,0
10,2,8,0,0,0
10,4,6,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
10,1,9,0,0,0
10,0,10,0,0,0
5,0,5,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
15,0,15,0,0,0
10,0,10,0,0,0
45,13,32,0,0,0
45,7,38,0,0,0
45,7,38,0,0,0
25,10,15,0,0,0
45,13,32,0,0,0
30,26,4,0,0,0
25,10,15,0,0,0
25,19,6,0,0,0
20,10,10,0,0,0
20,10,10,0,0,0
15,15,0,0,0,0
20,4,16,0,0,0
5,0,5,0,0,0
20,4,16,0,0,0
30,12,18,0,0,0
30,10,20,0,0,0
15,7,8,0,0,0
30,13,17,0,0,0
30,14,16,0,0,0
30,27,3,0,0,0
30,23,7,0,0,0
30,26,4,0,0,0
24,17,7,0,0,0
30,26,4,0,0,0
30,13,17,0,0,0
30,13,17,0,0,0
5,0,5,0,0,0
30,0,30,0,0,0
5,0,5,0,0,0
5,0,5,0,0,0
5,1,4,0,0,0
5,0,5,0,0,0
5,0,5,0,0,0
5,0,5,0,0,0
5,0,5,0,0,0
5,0,5,0,0,0
5,0,5,0,0,0
5,0,5,0,0,0
5,0,5,0,0,0
5,0,5,0,0,0
5,0,5,0,0,0
10,0,10,0,0,0
5,0,5,0,0,0
5,0,5,0,0,0
10,0,10,0,0,0
5,0,5,0,0,0
5,0,5,0,0,0
10,0,10,0,0,0
5,0,5,0,0,0
5,0,5,0,0,0
5,0,5,0,0,0
5,0,5,0,0,0
5,0,5,0,0,0
5,0,5,0,0,0
5,0,5,0,0,0
5,0,5,0,0,0
5,0,5,0,0,0
5,0,5,0,0,0
5,0,5,0,0,0
5,0,5,0,0,0
5,0,5,0,0,0
5,0,5,0,0,0
25,0,25,0,0,0
35,0,35,0,0,0
15,15,0,0,0,0
10,0,10,0,0,0
70,0,70,0,0,0
15,0,15,0,0,0
5,0,5,0,0,0
45,2,43,0,0,0
5,1,4,0,0,0
40,0,40,0,0,0
10,0,10,0,0,0
12,6,6,0,0,0
12,6,6,0,0,0
12,0,12,0,0,0
12,0,12,0,0,0
20,7,13,8,0,8
20,1,19,8,0,8
20,7,13,8,0,8
25,3,22,0,0,0
42,27,15,0,0,0
16,2,14,0,0,0
16,0,16,0,0,0
48,36,12,0,0,0
1,1,0,0,0,0
45,40,5,3,0,3
98,98,0,4,0,4
54,54,0,0,2,-2
1,0,1,0,0,0
2,0,2,0,0,0
2,0,2,0,0,0
1,0,1,0,0,0
1,0,1,0,0,0
2,0,2,0,0,0
1,0,1,0,0,0
2,0,2,0,0,0
2,0,2,0,0,0
2,0,2,0,0,0
2,0,2,0,0,0
2,0,2,0,0,0
2,0,2,0,0,0
2,0,2,0,0,0
2,0,2,0,0,0
2,0,2,0,0,0
2,0,2,0,0,0
2,0,2,0,0,0
2,0,2,0,0,0
2,0,2,0,0,0
2,0,2,0,0,0
2,0,2,0,0,0
2,0,2,0,0,0
2,0,2,0,0,0
2,0,2,0,0,0
2,0,2,0,0,0
2,0,2,0,0,0
2,0,2,0,0,0
2,0,2,0,0,0
2,0,2,0,0,0
2,0,2,0,0,0
2,0,2,0,0,0
2,0,2,0,0,0
2,0,2,0,0,0
2,0,2,0,0,0
2,0,2,0,0,0
2,0,2,0,0,0
2,0,2,0,0,0
20,0,20,0,0,0
20,0,20,0,0,0
90,81,9,10,0,10
75,51,24,10,0,10
75,51,24,10,0,10
36,20,16,0,0,0
90,82,8,10,0,10
18,18,0,3,6,-3
72,70,2,0,0,0
14,15,0,4,3,1
19,19,0,2,5,-3
18,18,0,3,0,3
3,3,0,1,0,1
24,15,9,0,0,0
6,6,0,0,0,0
3,3,0,1,0,1
6,3,3,0,0,0
105,101,4,0,0,0
125,125,0,0,0,0
17,17,0,4,4,0
16,16,0,8,7,1
16,16,0,6,4,2
18,18,0,3,5,-2
75,73,2,0,0,0
125,107,18,0,0,0
92,92,0,2,2,0
5,0,5,0,0,0
2,0,2,0,0,0
2,0,2,0,0,0
18,18,0,3,5,-2
1,0,1,0,0,0
2,0,2,0,0,0
4,0,4,0,0,0
2,0,2,0,0,0
1,0,1,0,0,0
2,0,2,0,0,0
2,0,2,0,0,0
2,1,1,0,0,0
2,0,2,0,0,0
2,0,2,0,0,0
0,0,0,0,0,0
2,0,2,0,0,0
2,0,2,0,0,0
2,0,2,0,0,0
2,0,2,0,0,0
2,0,2,0,0,0
2,0,2,0,0,0
2,0,2,0,0,0
2,0,2,0,0,0
2,0,2,0,0,0
2,0,2,0,0,0
5,0,5,0,0,0
2,0,2,0,0,0
2,0,2,0,0,0
2,0,2,0,0,0
2,0,2,0,0,0
2,0,2,0,0,0
2,1,1,0,0,0
0,0,0,0,0,0
2,0,2,0,0,0
4,0,4,0,0,0
2,0,2,0,0,0
2,0,2,0,0,0
2,0,2,0,0,0
2,0,2,0,0,0
1,0,1,0,0,0
2,0,2,0,0,0
2,0,2,0,0,0
2,0,2,0,0,0
3,0,3,0,0,0
5,0,5,0,0,0
8,0,8,0,0,0
3,0,3,0,0,0
5,0,5,0,0,0
5,1,4,0,0,0
5,0,5,0,0,0
3,0,3,0,0,0
5,0,5,0,0,0
5,2,3,0,0,0
5,0,5,0,0,0
5,0,5,0,0,0
5,0,5,0,0,0
0,0,0,0,0,0
5,0,5,0,0,0
5,1,4,0,0,0
5,1,4,0,0,0
5,2,3,0,0,0
5,0,5,0,0,0
5,1,4,0,0,0
5,0,5,0,0,0
5,1,4,0,0,0
5,0,5,0,0,0
3,0,3,0,0,0
5,0,5,0,0,0
8,1,7,0,0,0
5,0,5,0,0,0
3,1,2,0,0,0
5,1,4,0,0,0
5,0,5,0,0,0
3,0,3,0,0,0
5,1,4,0,0,0
3,2,1,0,0,0
3,0,3,0,0,0
3,0,3,0,0,0
5,0,5,0,0,0
3,0,3,0,0,0
5,0,5,0,0,0
5,0,5,0,0,0
5,0,5,0,0,0
5,0,5,0,0,0
5,1,4,0,0,0
3,0,3,0,0,0
5,3,2,0,0,0
3,3,0,0,0,0
24,8,16,0,0,0
50,50,0,0,0,0
50,41,9,0,0,0
10,8,2,0,0,0
12,12,0,3,3,0
25,27,0,0,0,0
20,20,0,10,1,9
6,5,1,0,0,0
6,5,1,0,0,0
25,25,0,0,0,0
4,2,2,0,0,0
10,10,0,0,0,0
5,2,3,0,0,0
4,2,2,0,0,0
60,41,19,0,0,0
6,2,4,0,0,0
3,1,2,0,0,0
24,24,0,0,0,0
12,12,0,0,0,0
12,4,8,0,0,0
24,16,8,0,0,0
15,15,0,10,10,0
5,1,4,0,0,0
2,0,2,0,0,0
40,0,40,0,0,0
10,0,10,0,0,0
5,0,5,0,0,0
10,1,9,0,0,0
40,0,40,0,0,0
20,1,19,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
20,0,20,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
5,0,5,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
10,1,9,0,0,0
20,2,18,0,0,0
18,8,10,0,0,0
15,3,12,0,0,0
0,0,0,0,0,0
10,3,7,0,0,0
10,1,9,0,0,0
40,1,39,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
15,10,5,0,0,0
10,0,10,0,0,0
2,0,2,0,0,0
12,1,11,0,0,0
40,2,38,0,0,0
20,1,19,0,0,0
10,3,7,0,0,0
60,5,55,0,0,0
10,5,5,0,0,0
5,0,5,0,0,0
10,3,7,0,0,0
10,2,8,0,0,0
15,3,12,0,0,0
12,2,10,0,0,0
5,1,4,0,0,0
10,1,9,0,0,0
10,2,8,0,0,0
100,3,97,0,0,0
10,1,9,0,0,0
5,0,5,0,0,0
10,1,9,0,0,0
10,2,8,0,0,0
10,2,8,0,0,0
5,1,4,0,0,0
10,1,9,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
20,4,16,0,0,0
10,0,10,0,0,0
10,3,7,0,0,0
10,1,9,0,0,0
10,3,7,0,0,0
10,1,9,0,0,0
10,0,10,0,0,0
25,0,25,0,0,0
10,0,10,0,0,0
10,1,9,0,0,0
92,92,0,0,0,0
5,1,4,0,0,0
23,23,0,4,2,2
23,23,0,4,4,0
23,23,0,4,0,4
0,0,0,16,0,16
23,23,0,4,0,4
246,219,27,0,0,0
22,15,7,4,0,4
22,22,0,4,0,4
22,22,0,4,1,3
22,21,1,4,0,4
22,21,0,4,2,2
22,22,0,4,0,4
22,10,12,4,0,4
22,22,0,4,0,4
22,20,2,4,0,4
22,22,0,4,0,4
22,22,0,4,0,4
230,228,2,0,0,0
22,22,0,4,1,3
20,19,1,4,0,4
22,22,0,4,0,4
20,20,0,4,0,4
22,22,0,4,0,4
20,20,0,4,0,4
20,19,1,4,0,4
20,20,0,4,0,4
20,20,0,4,0,4
22,22,0,4,0,4
22,22,0,4,0,4
22,22,0,4,3,1
22,22,0,4,1,3
12,12,0,2,0,2
101,101,0,0,0,0
23,23,0,4,1,3
0,0,0,16,0,16
78,78,0,0,0,0
22,22,0,4,1,3
12,12,0,2,1,1
22,22,0,4,0,4
22,22,0,2,1,1
200,172,28,10,0,10
6,6,0,4,1,3
45,34,11,0,0,0
6,6,0,4,1,3
6,6,0,4,0,4
6,6,0,4,0,4
6,6,0,4,0,4
6,5,1,4,0,4
22,22,0,4,3,1
56,23,33,0,0,0
167,167,0,25,10,15
185,112,73,0,0,0
14,14,0,14,9,5
200,199,1,25,0,25
175,167,8,30,0,30
14,14,0,14,2,12
13,14,0,5,1,4
14,14,0,14,5,9
14,14,0,14,1,13
14,14,0,5,4,1
14,14,0,5,3,2
220,167,53,0,0,0
14,14,0,14,0,14
14,14,0,14,2,12
14,14,0,14,7,7
14,14,0,5,0,5
14,14,0,5,0,5
14,13,0,14,4,10
14,14,0,5,2,3
14,14,0,14,2,12
14,14,0,14,4,10
14,14,0,5,1,4
14,14,0,5,3,2
14,14,0,5,2,3
14,14,0,5,0,5
35,19,16,5,0,5
0,0,0,0,0,0
0,0,0,0,0,0
3,0,3,0,0,0
2,0,2,0,0,0
2,0,2,0,0,0
3,0,3,0,0,0
1,0,1,0,0,0
1,0,1,0,0,0
2,0,2,0,0,0
2,0,2,0,0,0
2,0,2,0,0,0
2,0,2,0,0,0
1,0,1,0,0,0
2,0,2,0,0,0
2,0,2,0,0,0
2,0,2,0,0,0
1,0,1,0,0,0
1,0,1,0,0,0
2,0,2,0,0,0
1,0,1,0,0,0
3,0,3,0,0,0
3,0,3,0,0,0
1,0,1,0,0,0
3,0,3,0,0,0
2,0,2,0,0,0
1,0,1,0,0,0
2,0,2,0,0,0
1,0,1,0,0,0
2,0,2,0,0,0
2,0,2,0,0,0
2,0,2,0,0,0
2,0,2,0,0,0
1,0,1,0,0,0
1,0,1,0,0,0
2,0,2,0,0,0
2,0,2,0,0,0
2,0,2,0,0,0
2,0,2,0,0,0
2,0,2,0,0,0
1,0,1,0,0,0
2,0,2,0,0,0
2,0,2,0,0,0
1,0,1,0,0,0
2,0,2,0,0,0
2,0,2,0,0,0
1,0,1,0,0,0
2,0,2,0,0,0
1,0,1,0,0,0
1,0,1,0,0,0
2,0,2,0,0,0
1,0,1,0,0,0
2,0,2,0,0,0
2,0,2,0,0,0
1,0,1,0,0,0
20,5,15,0,0,0
2,0,2,0,0,0
64,59,5,0,0,0
14,13,1,3,0,3
14,14,0,3,0,3
13,13,0,3,0,3
12,12,0,3,0,3
10,9,1,3,0,3
9,9,0,3,2,1
9,9,0,3,1,2
60,23,37,0,0,0
75,53,22,0,0,0
32,27,5,2,0,2
8,8,0,2,0,2
8,8,0,2,1,1
8,3,5,2,0,2
170,157,13,20,0,20
45,21,24,15,0,15
10,6,4,0,0,0
8,8,0,2,1,1
