202108,Aerospace Engineering,Research Assistantship,88543,AE 2698,OEF,Class,TBA,,TBA,Joseph   Oefelein (P),"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202108,Aerospace Engineering,Research Assistantship,89507,AE 2698,ROG,Class,TBA,,TBA,Jonathan David  Rogers (P),"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202108,Aerospace Engineering,Research Assistantship,84847,AE 2698,SMI,Class,TBA,,TBA,Marilyn Ruth Jones  Smith (P),"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202108,Aerospace Engineering,Research Assistantship,88577,AE 2698,STE,Class,TBA,,TBA,Adam Michael  Steinberg (P),"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202108,Aerospace Engineering,Research Assistantship,88808,AE 2698,VAM,Class,TBA,,TBA,Kyriakos   Vamvoudakis (P),"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202108,Aerospace Engineering,Research Assistantship,83235,AE 2698,WAL,Class,TBA,,TBA,Mitchell L.R.  Walker (P),"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202108,Aerospace Engineering,Undergraduate Research,88064,AE 2699,AHU,Class,TBA,,TBA,Krishan K  Ahuja (P),"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,"TechElectCS,Engr,&Sciences"
202108,Aerospace Engineering,Undergraduate Research,89508,AE 2699,CHE,Class,TBA,,TBA,Yongxin   Chen (P),"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,"TechElectCS,Engr,&Sciences,Res/CP>=101conthrs"
202108,Aerospace Engineering,Undergraduate Research,83544,AE 2699,CHR,Class,TBA,,TBA,John Allen  Christian (P),"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,"TechElectCS,Engr,&Sciences"
202108,Aerospace Engineering,Undergraduate Research,83064,AE 2699,COS,Class,TBA,,TBA,Mark Francis  Costello (P),"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,"TechElectCS,Engr,&Sciences"
202108,Aerospace Engineering,Undergraduate Research,90121,AE 2699,DEC,Class,TBA,,TBA,John Allen  Dec (P),"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,"TechElectCS,Engr,&Sciences,Res/CP>=101conthrs"
202108,Aerospace Engineering,Undergraduate Research,87578,AE 2699,DIL,Class,TBA,,TBA,Claudio Vinicius  Di Leo (P),"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,"TechElectCS,Engr,&Sciences"
202108,Aerospace Engineering,Undergraduate Research,86009,AE 2699,FEI,Class,TBA,,TBA,Karen Michelle  Feigh (P),"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,"TechElectCS,Engr,&Sciences"
202108,Aerospace Engineering,Undergraduate Research,89037,AE 2699,GER,Class,TBA,,TBA,Brian Joseph  German (P),"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,"TechElectCS,Engr,&Sciences"
202108,Aerospace Engineering,Undergraduate Research,90110,AE 2699,GRI,Class,TBA,,TBA,Kelly Ann  Griendling (P),"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,"TechElectCS,Engr,&Sciences,Res/CP>=101conthrs"
202108,Aerospace Engineering,Undergraduate Research,87340,AE 2699,GUN,Class,TBA,,TBA,Brian Christopher  Gunter (P),"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,"TechElectCS,Engr,&Sciences"
